,age,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y
12460,40,married,primary,no,84,no,yes,unknown,1,428,2,-1,0,no
12461,43,single,secondary,no,13,no,yes,unknown,1,119,1,-1,0,no
12462,41,married,primary,no,1,no,no,unknown,1,117,1,-1,0,no
12463,45,married,tertiary,no,-302,no,yes,unknown,1,80,1,-1,0,no
12464,60,married,primary,no,0,no,no,unknown,1,36,1,-1,0,no
12465,31,married,tertiary,yes,-90,no,yes,unknown,1,173,1,-1,0,no
12466,59,married,secondary,no,6,no,yes,unknown,1,292,1,-1,0,no
12467,59,married,secondary,no,358,no,no,unknown,1,183,2,-1,0,no
12468,29,single,secondary,no,1357,no,yes,unknown,1,200,1,-1,0,no
12469,49,married,primary,no,935,no,yes,unknown,1,150,1,-1,0,no
12470,47,married,primary,yes,145,no,yes,unknown,1,163,1,-1,0,no
12471,32,married,secondary,no,0,yes,yes,unknown,1,122,1,-1,0,no
12472,35,divorced,primary,no,0,no,no,unknown,1,55,1,-1,0,no
12473,52,divorced,secondary,no,935,no,no,unknown,1,86,1,-1,0,no
12474,30,married,tertiary,no,49,yes,yes,unknown,1,359,1,-1,0,no
12475,43,single,secondary,no,91,no,yes,unknown,1,110,2,-1,0,no
12476,45,divorced,primary,yes,-249,yes,yes,unknown,1,92,1,-1,0,no
12477,28,single,tertiary,no,415,no,no,unknown,1,86,1,-1,0,no
12478,41,single,primary,no,7264,no,yes,unknown,1,125,3,-1,0,no
12479,38,married,tertiary,no,-585,yes,no,unknown,1,196,4,-1,0,no
12480,31,single,secondary,no,43,no,no,unknown,1,484,1,-1,0,no
12481,29,single,tertiary,no,392,no,yes,unknown,1,135,1,-1,0,no
12482,29,married,tertiary,no,975,no,no,unknown,1,56,1,-1,0,no
12483,33,married,tertiary,no,205,no,no,unknown,1,156,2,-1,0,no
12484,40,single,secondary,no,-27,no,yes,unknown,1,221,1,-1,0,no
12485,26,divorced,tertiary,no,-70,no,yes,unknown,1,1992,2,-1,0,no
12486,41,married,secondary,no,-147,no,yes,unknown,1,130,1,-1,0,no
12487,31,married,tertiary,no,84,no,yes,unknown,1,143,1,-1,0,no
12488,53,divorced,secondary,no,173,no,yes,unknown,1,157,1,-1,0,no
12489,45,single,tertiary,no,2099,no,yes,unknown,1,333,1,-1,0,no
12490,58,married,primary,no,374,no,yes,unknown,1,420,2,-1,0,no
12491,37,single,tertiary,no,0,no,no,unknown,1,1135,2,-1,0,yes
12492,47,divorced,secondary,no,47,no,yes,unknown,1,224,2,-1,0,no
12493,55,married,secondary,no,-180,no,yes,unknown,1,307,2,-1,0,no
12494,44,single,secondary,no,27,no,no,unknown,1,723,2,-1,0,no
12495,27,single,secondary,no,158,no,no,unknown,1,650,2,-1,0,yes
12496,31,single,tertiary,no,394,no,yes,unknown,2,660,3,-1,0,no
12497,22,single,secondary,no,280,yes,no,unknown,2,63,4,-1,0,no
12498,30,married,tertiary,no,1717,no,yes,unknown,2,218,2,-1,0,no
12499,51,divorced,primary,no,-28,no,yes,unknown,2,220,2,-1,0,no
12500,35,married,secondary,no,907,no,yes,unknown,2,97,4,-1,0,no
12501,29,single,tertiary,no,101,no,no,unknown,2,143,4,-1,0,no
12502,31,divorced,secondary,no,824,yes,no,unknown,2,32,3,-1,0,no
12503,35,married,secondary,no,28,no,yes,unknown,2,159,3,-1,0,no
12504,48,married,secondary,no,0,yes,yes,unknown,2,44,2,-1,0,no
12505,30,single,secondary,yes,0,no,yes,unknown,2,95,3,-1,0,no
12506,45,single,secondary,no,52,no,yes,unknown,2,79,3,-1,0,no
12507,45,married,primary,no,-584,yes,yes,unknown,2,306,2,-1,0,no
12508,50,married,primary,no,-15,no,yes,unknown,2,71,1,-1,0,no
12509,35,single,secondary,no,527,no,yes,unknown,2,348,3,-1,0,no
12510,41,married,secondary,no,0,yes,no,unknown,2,203,1,-1,0,no
12511,37,single,primary,no,0,no,yes,unknown,2,372,1,-1,0,no
12512,38,married,secondary,no,70,no,yes,unknown,2,199,1,-1,0,no
12513,50,married,tertiary,no,830,no,no,unknown,2,60,2,-1,0,no
12514,35,single,secondary,no,-51,no,no,unknown,2,134,2,-1,0,no
12515,44,married,secondary,no,1,no,yes,unknown,2,108,3,-1,0,no
12516,34,married,secondary,no,0,no,yes,unknown,2,193,4,-1,0,no
12517,32,single,secondary,no,-255,no,yes,unknown,2,957,3,-1,0,no
12518,41,married,tertiary,no,-81,no,yes,unknown,2,83,3,-1,0,no
12519,33,single,tertiary,no,288,yes,yes,unknown,3,343,2,-1,0,no
12520,45,divorced,unknown,yes,-25,no,yes,unknown,3,158,3,-1,0,no
12521,27,single,secondary,no,585,no,no,unknown,3,269,3,-1,0,no
12522,37,single,secondary,no,29,no,no,unknown,3,269,2,-1,0,no
12523,37,married,secondary,no,606,yes,yes,unknown,3,375,3,-1,0,no
12524,54,married,secondary,no,-165,no,yes,unknown,3,202,1,-1,0,no
12525,26,married,secondary,no,549,no,no,unknown,3,149,1,-1,0,no
12526,45,divorced,secondary,no,-705,no,yes,unknown,3,111,1,-1,0,no
12527,54,married,tertiary,no,0,no,yes,unknown,3,188,1,-1,0,no
12528,58,married,secondary,no,166,no,yes,unknown,3,211,1,-1,0,no
12529,50,married,secondary,no,5,no,no,unknown,3,24,1,-1,0,no
12530,51,married,secondary,no,0,no,yes,unknown,3,109,1,-1,0,no
12531,27,divorced,secondary,no,2,no,yes,unknown,3,472,1,-1,0,no
12532,32,married,tertiary,no,92,no,no,unknown,3,116,1,-1,0,no
12533,29,single,primary,no,145,no,no,unknown,3,452,1,-1,0,no
12534,29,single,secondary,no,84,no,yes,unknown,3,587,3,-1,0,yes
12535,44,married,secondary,no,701,no,yes,unknown,3,269,2,-1,0,no
12536,39,single,secondary,no,3,no,yes,unknown,3,206,1,-1,0,no
12537,55,married,secondary,no,85,no,no,unknown,3,228,2,-1,0,no
12538,33,married,secondary,no,285,no,yes,unknown,3,267,1,-1,0,no
12539,48,married,primary,no,474,yes,yes,unknown,3,414,1,-1,0,no
12540,49,married,primary,no,126,no,no,unknown,3,60,1,-1,0,no
12541,35,married,unknown,no,-400,yes,yes,unknown,3,85,1,-1,0,no
12542,57,married,secondary,no,91,no,yes,unknown,3,256,3,-1,0,no
12543,53,divorced,secondary,yes,0,no,yes,unknown,3,172,10,-1,0,no
12544,58,married,secondary,no,0,no,no,unknown,3,84,1,-1,0,no
12545,34,married,secondary,no,46,yes,yes,unknown,3,412,1,-1,0,no
12546,52,married,tertiary,no,51,no,no,unknown,3,88,1,-1,0,no
12547,56,married,secondary,no,20,no,no,unknown,3,130,1,-1,0,no
12548,34,married,secondary,no,-346,yes,no,unknown,3,115,4,-1,0,no
12549,35,married,secondary,no,1659,yes,no,unknown,3,197,1,-1,0,no
12550,30,single,tertiary,no,0,no,yes,unknown,3,88,1,-1,0,no
12551,48,single,tertiary,no,31,no,yes,unknown,3,154,1,-1,0,no
12552,50,married,secondary,no,-221,no,yes,unknown,3,90,1,-1,0,no
12553,44,divorced,secondary,no,303,yes,yes,unknown,3,51,1,-1,0,no
12554,38,married,secondary,no,304,no,yes,unknown,3,131,1,-1,0,no
12555,40,divorced,secondary,no,1155,no,yes,unknown,3,251,1,-1,0,no
12556,44,single,tertiary,no,222,yes,yes,unknown,3,89,1,-1,0,no
12557,33,single,secondary,no,1038,no,yes,unknown,3,108,1,-1,0,no
12558,29,single,secondary,no,695,no,no,unknown,3,97,1,-1,0,no
12559,51,married,secondary,no,-800,no,no,unknown,3,203,1,-1,0,no
12560,57,married,primary,no,47,no,yes,unknown,3,326,1,-1,0,no
12561,35,divorced,secondary,no,2,no,no,unknown,3,88,1,-1,0,no
12562,61,married,secondary,no,313,no,yes,unknown,3,42,1,-1,0,no
12563,52,married,secondary,no,184,yes,no,unknown,3,92,1,-1,0,no
12564,33,married,secondary,no,114,no,yes,unknown,3,676,1,-1,0,yes
12565,59,married,unknown,no,140,no,yes,unknown,3,239,1,-1,0,no
12566,47,married,primary,no,-187,no,no,unknown,3,652,1,-1,0,no
12567,37,single,secondary,no,-244,no,no,unknown,3,178,1,-1,0,no
12568,49,divorced,primary,no,1807,no,yes,unknown,3,122,3,-1,0,no
12569,60,married,primary,no,241,no,yes,unknown,3,100,3,-1,0,no
12570,51,single,primary,no,60,no,no,unknown,3,93,1,-1,0,no
12571,47,married,secondary,no,-149,no,yes,unknown,3,504,1,-1,0,no
12572,40,married,secondary,no,-313,yes,no,unknown,3,251,2,-1,0,no
12573,31,married,secondary,yes,0,no,yes,unknown,3,327,3,-1,0,no
12574,38,married,secondary,no,93,no,no,unknown,3,515,2,-1,0,no
12575,54,married,secondary,no,42,no,yes,unknown,3,389,2,-1,0,no
12576,45,divorced,secondary,no,-179,no,no,unknown,3,155,2,-1,0,no
12577,47,married,secondary,no,1156,no,yes,unknown,3,74,5,-1,0,no
12578,34,married,secondary,no,277,no,yes,unknown,3,225,2,-1,0,no
12579,54,married,secondary,no,-488,no,yes,unknown,3,172,2,-1,0,no
12580,56,married,secondary,no,938,no,yes,unknown,3,202,2,-1,0,no
12581,57,married,secondary,no,253,no,yes,unknown,3,230,3,-1,0,no
12582,42,single,secondary,no,506,yes,yes,unknown,3,277,2,-1,0,no
12583,34,married,primary,no,0,no,no,unknown,3,746,4,-1,0,no
12584,27,married,secondary,no,-435,no,no,unknown,3,935,2,-1,0,no
12585,51,divorced,unknown,no,0,no,yes,unknown,3,167,11,-1,0,no
12586,30,married,tertiary,no,-130,yes,yes,unknown,3,194,2,-1,0,no
12587,44,married,secondary,no,978,no,no,unknown,3,385,6,-1,0,no
12588,33,single,secondary,no,0,no,no,unknown,3,1106,2,-1,0,no
12589,36,married,unknown,no,88,yes,yes,unknown,4,124,2,-1,0,no
12590,56,divorced,tertiary,no,94,no,no,unknown,4,121,1,-1,0,no
12591,44,married,tertiary,no,1080,no,yes,unknown,4,566,3,-1,0,no
12592,31,single,unknown,no,365,no,no,unknown,4,257,1,-1,0,no
12593,47,married,secondary,no,321,yes,yes,unknown,4,111,1,-1,0,no
12594,48,married,secondary,no,-19,no,yes,unknown,4,270,1,-1,0,no
12595,31,single,secondary,no,144,yes,no,unknown,4,43,11,-1,0,no
12596,39,married,primary,no,192,no,no,unknown,4,433,1,-1,0,no
12597,30,single,tertiary,no,0,no,no,unknown,4,71,1,-1,0,no
12598,30,single,secondary,no,656,no,yes,unknown,4,523,1,-1,0,no
12599,31,single,secondary,no,223,no,no,unknown,4,49,1,-1,0,no
12600,49,married,primary,no,-37,no,no,unknown,4,191,2,-1,0,no
12601,26,married,secondary,no,128,no,no,unknown,4,355,1,-1,0,no
12602,34,married,secondary,no,173,no,no,unknown,4,31,1,-1,0,no
12603,36,married,secondary,no,75,yes,no,unknown,4,52,4,-1,0,no
12604,31,married,secondary,no,-36,yes,yes,unknown,4,64,1,-1,0,no
12605,25,single,tertiary,no,115,no,yes,unknown,4,60,1,-1,0,no
12606,42,single,tertiary,no,1156,yes,no,unknown,4,62,1,-1,0,no
12607,32,single,secondary,no,335,yes,yes,unknown,4,99,1,-1,0,no
12608,32,single,tertiary,no,-59,no,yes,unknown,4,192,1,-1,0,no
12609,36,married,secondary,no,644,no,no,unknown,4,133,1,-1,0,no
12610,46,single,tertiary,no,655,no,yes,unknown,4,68,1,-1,0,no
12611,31,single,secondary,no,-322,no,yes,unknown,4,208,1,-1,0,no
12612,37,single,tertiary,no,487,no,yes,unknown,4,30,2,-1,0,no
12613,26,married,secondary,no,-401,yes,yes,unknown,4,246,1,-1,0,no
12614,36,married,secondary,no,2637,no,no,unknown,4,219,1,-1,0,no
12615,31,married,secondary,no,33,no,no,unknown,4,165,2,-1,0,no
12616,35,married,secondary,yes,0,no,yes,unknown,4,105,3,-1,0,no
12617,30,married,primary,no,5956,yes,yes,unknown,4,538,1,-1,0,no
12618,36,married,tertiary,no,59,yes,yes,unknown,4,100,1,-1,0,no
12619,24,single,secondary,no,-346,yes,no,unknown,4,164,2,-1,0,no
12620,26,married,secondary,no,115,yes,no,unknown,4,46,3,-1,0,no
12621,27,single,secondary,no,243,no,yes,unknown,4,253,1,-1,0,no
12622,59,married,primary,no,153,no,no,unknown,4,133,3,-1,0,no
12623,36,married,primary,no,0,no,no,unknown,4,584,1,-1,0,yes
12624,28,single,secondary,no,1143,yes,yes,unknown,4,260,3,-1,0,no
12625,31,married,primary,no,46,no,no,unknown,4,126,4,-1,0,no
12626,35,married,secondary,no,0,no,yes,unknown,4,121,1,-1,0,no
12627,37,married,tertiary,no,1265,no,yes,unknown,4,101,1,-1,0,no
12628,59,divorced,primary,no,-110,no,yes,unknown,4,195,1,-1,0,no
12629,32,single,secondary,no,-28,no,yes,unknown,4,400,1,-1,0,no
12630,40,married,primary,no,13,yes,no,unknown,4,178,1,-1,0,no
12631,29,married,primary,no,-102,no,no,unknown,4,134,1,-1,0,no
12632,41,married,secondary,no,6618,yes,no,unknown,4,104,1,-1,0,no
12633,25,single,secondary,no,34,no,yes,unknown,4,316,1,-1,0,no
12634,34,divorced,secondary,no,183,no,yes,unknown,4,88,1,-1,0,no
12635,37,single,primary,no,1210,no,no,unknown,4,742,1,-1,0,no
12636,26,single,secondary,no,-333,no,yes,unknown,4,692,1,-1,0,no
12637,36,single,tertiary,no,678,no,yes,unknown,4,85,3,-1,0,no
12638,56,divorced,secondary,no,1347,no,yes,unknown,4,678,2,-1,0,no
12639,29,single,secondary,no,2802,no,yes,unknown,4,840,2,-1,0,no
12640,31,single,secondary,no,-27,no,no,unknown,4,96,2,-1,0,no
12641,57,married,secondary,no,156,no,yes,unknown,4,106,2,-1,0,no
12642,30,single,tertiary,no,218,no,no,unknown,4,137,2,-1,0,no
12643,28,married,secondary,no,934,yes,no,unknown,4,53,2,-1,0,no
12644,45,single,secondary,no,184,yes,yes,unknown,4,89,2,-1,0,no
12645,26,single,tertiary,no,36,no,yes,unknown,4,502,2,-1,0,no
12646,51,married,secondary,no,328,no,no,unknown,4,203,1,-1,0,no
12647,50,married,tertiary,no,453,no,yes,unknown,4,608,1,-1,0,no
12648,45,divorced,primary,no,8,no,yes,unknown,4,407,1,-1,0,no
12649,37,divorced,tertiary,no,60,no,yes,unknown,4,426,3,-1,0,no
12650,29,single,primary,no,339,no,no,unknown,4,1576,3,-1,0,yes
12651,31,married,secondary,no,134,no,yes,unknown,4,468,6,-1,0,no
12652,44,married,secondary,no,1697,yes,no,unknown,4,150,2,-1,0,yes
12653,48,divorced,primary,no,19,no,yes,unknown,4,327,1,-1,0,no
12654,53,married,primary,no,207,no,yes,unknown,4,212,1,-1,0,no
12655,26,single,secondary,no,177,no,yes,unknown,4,235,1,-1,0,no
12656,61,married,unknown,no,-492,no,yes,unknown,4,333,1,-1,0,no
12657,27,single,secondary,no,35,no,no,cellular,4,255,1,-1,0,no
12658,54,married,primary,no,466,no,no,cellular,4,297,1,-1,0,no
12659,43,married,secondary,no,105,no,yes,cellular,4,668,2,-1,0,no
12660,31,single,secondary,no,19,no,no,telephone,4,65,2,-1,0,no
12661,27,single,secondary,no,126,yes,yes,cellular,4,436,4,-1,0,no
12662,28,single,secondary,no,-127,yes,no,cellular,4,1044,3,-1,0,yes
12663,50,married,secondary,no,1329,yes,yes,telephone,4,141,2,-1,0,no
12664,29,single,primary,no,343,no,no,cellular,4,39,2,-1,0,no
12665,25,single,secondary,no,192,no,no,telephone,4,112,2,-1,0,no
12666,38,married,secondary,no,43,no,yes,cellular,4,135,3,-1,0,no
12667,36,single,secondary,no,-272,no,yes,cellular,4,53,6,-1,0,no
12668,32,divorced,primary,no,4805,no,yes,cellular,4,138,3,-1,0,no
12669,44,married,tertiary,no,1146,no,no,cellular,4,178,2,-1,0,no
12670,37,married,primary,no,380,yes,yes,cellular,4,548,2,-1,0,no
12671,48,married,secondary,no,1355,no,no,cellular,4,134,2,-1,0,no
12672,30,married,secondary,no,215,no,yes,cellular,4,95,2,-1,0,no
12673,54,married,secondary,no,187,no,yes,cellular,4,273,3,-1,0,no
12674,36,divorced,primary,no,0,no,no,telephone,4,304,3,-1,0,no
12675,33,single,secondary,no,555,no,yes,cellular,4,425,2,-1,0,no
12676,34,married,secondary,no,295,yes,yes,cellular,4,64,1,-1,0,no
12677,28,single,secondary,no,-116,no,yes,cellular,4,276,1,-1,0,no
12678,33,married,secondary,no,4385,no,yes,cellular,4,92,1,-1,0,no
12679,30,married,secondary,no,137,no,no,cellular,4,407,1,-1,0,no
12680,34,single,secondary,no,296,no,no,cellular,7,147,4,-1,0,no
12681,35,divorced,secondary,no,534,no,no,cellular,7,148,3,-1,0,no
12682,44,married,secondary,no,93,no,no,cellular,7,125,2,-1,0,no
12683,36,married,secondary,no,-27,yes,yes,cellular,7,151,4,-1,0,no
12684,49,married,primary,no,-157,yes,no,cellular,7,491,3,-1,0,yes
12685,55,married,secondary,no,49,yes,no,cellular,7,494,4,-1,0,yes
12686,51,married,secondary,no,216,no,no,cellular,7,615,2,-1,0,yes
12687,51,married,tertiary,no,1421,yes,no,cellular,7,152,5,-1,0,no
12688,38,married,secondary,no,222,yes,yes,cellular,7,164,5,-1,0,no
12689,59,married,tertiary,no,1728,no,no,cellular,7,575,2,-1,0,no
12690,54,divorced,tertiary,no,5253,yes,yes,cellular,7,17,19,-1,0,no
12691,43,single,tertiary,no,47,yes,no,cellular,7,316,5,-1,0,no
12692,60,divorced,primary,no,2648,no,no,cellular,7,148,2,-1,0,no
12693,34,married,secondary,no,0,no,no,cellular,7,160,3,-1,0,no
12694,31,single,secondary,no,-182,yes,no,cellular,7,181,2,-1,0,no
12695,43,married,secondary,yes,-313,no,yes,cellular,7,89,4,-1,0,no
12696,53,married,primary,no,465,yes,no,cellular,7,111,2,-1,0,no
12697,47,married,primary,yes,25,yes,yes,cellular,7,142,3,-1,0,no
12698,59,married,unknown,no,147,no,no,cellular,7,119,3,-1,0,no
12699,39,married,primary,no,551,no,yes,cellular,7,107,5,-1,0,no
12700,56,married,primary,no,58,no,yes,cellular,7,227,6,-1,0,no
12701,41,married,secondary,no,650,yes,no,cellular,7,149,5,-1,0,no
12702,41,married,primary,no,1618,yes,no,cellular,7,134,2,-1,0,no
12703,60,married,primary,no,-63,yes,no,cellular,7,1434,5,-1,0,no
12704,58,married,primary,no,4850,no,no,cellular,7,179,2,-1,0,no
12705,56,married,primary,no,409,yes,no,telephone,7,176,6,-1,0,no
12706,36,single,primary,no,0,yes,no,telephone,7,63,6,-1,0,no
12707,39,married,tertiary,no,1007,yes,no,cellular,7,86,2,-1,0,no
12708,46,married,primary,no,312,yes,no,cellular,7,113,2,-1,0,no
12709,58,divorced,primary,no,820,yes,no,cellular,7,200,4,-1,0,no
12710,52,married,secondary,no,3369,no,no,cellular,7,196,2,-1,0,no
12711,41,married,secondary,no,841,yes,no,cellular,7,250,2,-1,0,no
12712,59,married,secondary,no,-1336,no,yes,cellular,7,450,2,-1,0,no
12713,35,married,primary,no,634,no,no,cellular,7,185,2,-1,0,no
12714,43,divorced,secondary,no,0,no,no,cellular,7,75,3,-1,0,no
12715,50,married,primary,no,9301,yes,no,cellular,7,136,4,-1,0,no
12716,49,married,primary,no,486,no,no,telephone,7,229,5,-1,0,no
12717,51,married,secondary,yes,34,no,yes,cellular,7,200,1,-1,0,no
12718,39,single,secondary,no,506,yes,no,cellular,7,718,2,-1,0,yes
12719,38,married,tertiary,no,1444,yes,no,cellular,7,139,2,-1,0,no
12720,30,single,secondary,no,0,yes,no,cellular,7,161,2,-1,0,no
12721,41,married,secondary,no,923,yes,no,cellular,7,141,3,-1,0,no
12722,45,divorced,secondary,no,-44,yes,no,cellular,7,256,2,-1,0,no
12723,54,divorced,tertiary,no,413,no,no,cellular,7,39,9,-1,0,no
12724,47,single,secondary,no,3531,yes,no,cellular,7,49,6,-1,0,no
12725,53,divorced,tertiary,no,243,yes,no,cellular,7,66,2,-1,0,no
12726,41,married,primary,no,484,yes,no,cellular,7,321,3,-1,0,no
12727,42,divorced,primary,no,213,yes,no,cellular,7,434,3,-1,0,yes
12728,33,single,secondary,no,170,no,no,cellular,7,782,1,-1,0,yes
12729,34,married,tertiary,no,-236,yes,no,cellular,7,118,4,-1,0,no
12730,54,divorced,secondary,no,1613,yes,no,cellular,7,128,3,-1,0,no
12731,37,married,tertiary,no,555,no,no,cellular,7,104,2,-1,0,no
12732,59,married,secondary,no,1914,yes,no,cellular,7,126,3,-1,0,no
12733,38,married,secondary,no,2220,no,no,cellular,7,87,2,-1,0,no
12734,27,single,secondary,no,450,yes,no,cellular,7,107,3,-1,0,no
12735,59,married,tertiary,no,553,yes,no,cellular,7,1272,3,-1,0,yes
12736,31,single,secondary,no,92,yes,no,cellular,7,401,2,-1,0,no
12737,42,divorced,unknown,no,0,no,no,cellular,7,64,2,-1,0,no
12738,45,divorced,primary,no,1805,no,no,cellular,7,758,1,-1,0,no
12739,37,married,secondary,no,1523,no,yes,cellular,7,316,2,-1,0,no
12740,42,divorced,secondary,no,3407,no,no,cellular,7,277,2,-1,0,no
12741,40,married,primary,no,254,yes,no,cellular,7,107,3,-1,0,no
12742,42,married,primary,no,11,no,no,cellular,7,111,3,-1,0,no
12743,27,single,secondary,no,1609,yes,no,cellular,7,360,3,-1,0,no
12744,45,married,tertiary,no,1447,yes,yes,cellular,7,461,2,-1,0,no
12745,43,divorced,tertiary,no,27,no,no,cellular,7,412,4,-1,0,no
12746,41,married,secondary,no,125,no,no,cellular,7,244,4,-1,0,no
12747,47,divorced,primary,no,0,no,no,cellular,7,240,1,-1,0,no
12748,47,married,primary,no,1797,no,no,cellular,7,62,4,-1,0,no
12749,44,married,primary,no,2,no,yes,telephone,7,46,2,-1,0,no
12750,46,married,unknown,no,2911,no,no,telephone,7,41,9,-1,0,no
12751,40,married,secondary,no,1395,yes,yes,cellular,7,122,2,-1,0,no
12752,33,divorced,secondary,no,522,no,yes,cellular,7,559,4,-1,0,no
12753,36,divorced,tertiary,no,776,no,yes,cellular,7,722,3,-1,0,yes
12754,25,married,primary,no,0,no,no,cellular,7,64,1,-1,0,no
12755,45,married,secondary,no,879,no,no,cellular,7,621,2,-1,0,yes
12756,27,single,secondary,no,266,no,yes,cellular,7,232,1,-1,0,no
12757,43,married,primary,no,29,no,no,telephone,7,259,8,-1,0,no
12758,37,married,secondary,no,1633,no,no,cellular,7,629,2,-1,0,yes
12759,47,married,unknown,no,12245,no,no,cellular,7,1103,3,-1,0,no
12760,48,married,tertiary,no,666,yes,no,cellular,7,317,6,-1,0,no
12761,30,married,secondary,no,-134,yes,yes,cellular,7,61,1,-1,0,no
12762,35,married,secondary,no,0,yes,no,telephone,7,126,4,-1,0,no
12763,59,married,primary,no,1247,no,no,telephone,7,66,8,-1,0,no
12764,46,married,secondary,no,926,no,no,cellular,7,385,5,-1,0,yes
12765,43,married,secondary,no,-796,no,no,cellular,7,190,4,-1,0,no
12766,52,married,tertiary,no,493,no,no,cellular,7,61,6,-1,0,no
12767,37,married,secondary,no,343,yes,yes,cellular,7,74,7,-1,0,no
12768,45,married,secondary,no,268,no,no,cellular,7,96,14,-1,0,no
12769,54,divorced,tertiary,no,92,no,yes,telephone,7,86,4,-1,0,no
12770,28,single,tertiary,no,0,no,no,cellular,7,94,1,-1,0,no
12771,42,married,unknown,no,6573,yes,no,cellular,7,56,4,-1,0,no
12772,44,married,secondary,no,182,yes,yes,cellular,7,209,4,-1,0,no
12773,57,married,secondary,no,1143,no,no,telephone,7,69,3,-1,0,no
12774,46,married,secondary,no,4044,no,no,cellular,7,326,3,-1,0,no
12775,27,single,secondary,no,77,no,yes,cellular,7,497,1,-1,0,no
12776,51,married,secondary,no,1327,no,no,cellular,7,21,2,-1,0,no
12777,29,married,secondary,no,488,no,yes,cellular,7,223,1,-1,0,no
12778,57,married,secondary,no,0,no,no,cellular,7,236,1,-1,0,no
12779,59,divorced,secondary,no,23,no,no,cellular,7,66,1,-1,0,no
12780,57,married,primary,no,808,no,no,telephone,7,274,1,-1,0,no
12781,26,married,secondary,no,-236,yes,yes,cellular,7,459,1,-1,0,no
12782,36,married,secondary,no,-274,no,no,cellular,7,217,1,-1,0,no
12783,35,single,tertiary,no,12,no,no,cellular,7,289,1,-1,0,no
12784,40,single,secondary,no,-1,no,no,cellular,7,173,1,-1,0,no
12785,51,married,primary,no,505,no,yes,cellular,7,130,1,-1,0,no
12786,45,divorced,secondary,no,88,no,yes,cellular,7,332,1,-1,0,no
12787,33,single,primary,no,777,no,no,cellular,7,263,1,-1,0,no
